loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies
26300.0, 60 months,12.59,592.91,C2,10+ years,MORTGAGE,135000.0,debt_consolidation,15.12,15.0,0.0,24358.0,65.0,35.0,5.0,0.0
12000.0, 60 months,11.99,266.88,C1,5 years,MORTGAGE,85000.0,debt_consolidation,24.35,11.0,0.0,14825.0,95.6,21.0,6.0,0.0
13425.0, 60 months,21.99,370.71,F1,10+ years,RENT,32000.0,debt_consolidation,31.38,11.0,0.0,8666.0,54.2,27.0,0.0,0.0
15000.0, 60 months,12.59,338.16,C2,10+ years,RENT,30000.0,credit_card,3.96,6.0,0.0,3550.0,22.6,10.0,1.0,0.0
35000.0, 36 months,13.18,1182.33,C3,7 years,RENT,90000.0,debt_consolidation,32.35,14.0,0.0,22180.0,47.3,34.0,0.0,0.0
12000.0, 36 months,11.99,398.52,C1,10+ years,OWN,75000.0,credit_card,19.22,14.0,0.0,17847.0,81.9,36.0,4.0,0.0
24000.0, 60 months,13.18,548.29,C3,10+ years,RENT,100800.0,debt_consolidation,29.5,6.0,0.0,57496.0,80.4,14.0,1.0,0.0
11225.0, 36 months,27.31,460.14,G2,4 years,RENT,31200.0,debt_consolidation,27.42,6.0,0.0,1941.0,62.6,11.0,0.0,0.0
16500.0, 60 months,11.99,366.96,C1,2 years,RENT,65000.0,debt_consolidation,17.3,5.0,0.0,6023.0,44.3,20.0,2.0,0.0
24000.0, 60 months,11.99,533.75,C1,< 1 year,RENT,110000.0,credit_card,19.18,29.0,0.0,35378.0,62.4,55.0,0.0,0.0
15000.0, 60 months,7.89,303.36,A5,9 years,MORTGAGE,100000.0,debt_consolidation,21.83,8.0,0.0,17329.0,59.5,11.0,0.0,0.0
12000.0, 60 months,15.41,288.07,D1,7 years,MORTGAGE,90000.0,credit_card,9.97,7.0,0.0,37.0,0.4,12.0,0.0,0.0
30000.0, 60 months,13.18,685.36,C3,10+ years,OWN,70000.0,credit_card,23.71,9.0,0.0,29031.0,95.5,16.0,0.0,0.0
35000.0, 60 months,18.2,892.59,E1,3 years,MORTGAGE,250000.0,debt_consolidation,24.29,16.0,0.0,41850.0,112.2,43.0,4.0,0.0
12450.0, 60 months,17.57,313.25,D4,10+ years,MORTGAGE,50000.0,debt_consolidation,19.42,9.0,1.0,4369.0,80.9,28.0,1.0,1.0
23000.0, 60 months,14.48,540.92,C5,4 years,OWN,71000.0,debt_consolidation,24.14,10.0,1.0,5467.0,47.1,42.0,1.0,1.0
20000.0, 60 months,18.2,510.05,E1,4 years,RENT,65000.0,debt_consolidation,16.78,14.0,1.0,9007.0,74.4,31.0,1.0,1.0
25000.0, 60 months,13.18,571.14,C3,7 years,MORTGAGE,96878.0,debt_consolidation,26.04,14.0,1.0,27541.0,46.0,26.0,3.0,1.0
17625.0, 60 months,20.99,476.72,E5,7 years,RENT,42000.0,credit_card,17.2,19.0,0.0,11919.0,36.4,26.0,0.0,0.0
6000.0, 36 months,10.64,195.42,B4,3 years,MORTGAGE,64500.0,major_purchase,14.92,7.0,1.0,1448.0,97.0,11.0,1.0,0.0
4750.0, 36 months,16.99,169.33,D3,10+ years,MORTGAGE,40000.0,debt_consolidation,27.87,6.0,0.0,737.0,92.1,24.0,4.0,0.0
12000.0, 60 months,13.67,277.18,C4,5 years,OWN,50000.0,debt_consolidation,22.3,7.0,0.0,5844.0,27.6,20.0,1.0,0.0
12000.0, 60 months,13.67,277.18,C4,2 years,RENT,100000.0,debt_consolidation,30.23,7.0,0.0,12122.0,69.7,12.0,0.0,0.0
12000.0, 60 months,15.41,288.07,D1,5 years,RENT,48000.0,debt_consolidation,26.98,19.0,0.0,11283.0,42.7,36.0,0.0,0.0
12000.0, 60 months,8.38,245.51,B1,2 years,RENT,50000.0,credit_card,5.71,3.0,0.0,9750.0,62.9,5.0,0.0,0.0
9000.0, 36 months,12.59,301.48,C2,8 years,RENT,52000.0,credit_card,18.97,5.0,0.0,2449.0,90.7,14.0,0.0,0.0
35000.0, 60 months,19.99,927.1,E4,10+ years,MORTGAGE,92000.0,credit_card,33.98,14.0,0.0,60289.0,71.6,19.0,0.0,0.0
12000.0, 60 months,13.18,274.15,C3,8 years,RENT,75000.0,debt_consolidation,27.82,10.0,0.0,12658.0,67.7,27.0,0.0,0.0
12500.0, 60 months,9.17,260.52,B2,4 years,RENT,30000.0,debt_consolidation,21.72,14.0,0.0,11034.0,66.1,21.0,0.0,0.0
7500.0, 36 months,9.17,239.1,B2,10+ years,MORTGAGE,63000.0,debt_consolidation,20.61,19.0,0.0,8249.0,28.0,34.0,2.0,0.0
10000.0, 36 months,7.89,312.86,A5,1 year,RENT,30000.0,debt_consolidation,22.49,9.0,0.0,9579.0,44.3,12.0,0.0,0.0
8225.0, 36 months,16.99,293.21,D3,10+ years,RENT,48000.0,debt_consolidation,15.68,9.0,1.0,3883.0,39.6,21.0,1.0,1.0
19200.0, 60 months,15.41,460.91,D1,,RENT,48000.0,debt_consolidation,28.93,11.0,1.0,7606.0,62.9,65.0,4.0,1.0
21000.0, 60 months,13.18,479.76,C3,10+ years,MORTGAGE,75000.0,debt_consolidation,18.27,17.0,0.0,6828.0,35.6,43.0,2.0,0.0
24625.0, 60 months,18.2,628.0,E1,10+ years,RENT,56000.0,debt_consolidation,38.9,23.0,0.0,32432.0,67.6,27.0,0.0,0.0
20000.0, 60 months,9.76,422.59,B3,10+ years,RENT,83000.0,credit_card,9.62,7.0,0.0,12047.0,43.6,17.0,0.0,0.0
12000.0, 60 months,17.86,303.81,D5,2 years,MORTGAGE,98500.0,home_improvement,22.03,10.0,1.0,7136.0,72.1,14.0,1.0,0.0
20000.0, 60 months,14.48,470.36,C5,2 years,MORTGAGE,86000.0,debt_consolidation,6.67,15.0,0.0,11934.0,56.6,22.0,4.0,0.0
16500.0, 36 months,19.99,613.12,E4,,RENT,55000.0,debt_consolidation,28.65,8.0,0.0,12335.0,84.5,15.0,2.0,0.0
10000.0, 60 months,13.18,228.46,C3,< 1 year,OWN,55000.0,debt_consolidation,15.18,22.0,0.0,19240.0,24.2,25.0,0.0,0.0
28000.0, 60 months,14.48,658.5,C5,< 1 year,MORTGAGE,122000.0,debt_consolidation,22.03,18.0,1.0,12464.0,34.5,40.0,4.0,1.0
25125.0, 60 months,19.99,665.52,E4,4 years,RENT,130000.0,debt_consolidation,22.55,13.0,1.0,1532.0,47.4,16.0,0.0,0.0
25000.0, 60 months,19.99,662.21,E4,7 years,MORTGAGE,86000.0,small_business,9.08,9.0,0.0,2916.0,22.1,25.0,2.0,0.0
18300.0, 60 months,22.99,515.79,F2,10+ years,MORTGAGE,58000.0,debt_consolidation,18.56,6.0,0.0,9319.0,84.0,41.0,7.0,0.0
10000.0, 60 months,11.99,222.4,C1,< 1 year,MORTGAGE,40000.0,debt_consolidation,24.54,13.0,0.0,16511.0,45.4,31.0,0.0,0.0
15000.0, 60 months,16.55,369.17,D2,10+ years,RENT,52000.0,debt_consolidation,37.06,11.0,0.0,16519.0,70.3,21.0,0.0,0.0
21000.0, 60 months,7.89,424.7,A5,7 years,MORTGAGE,310000.0,debt_consolidation,18.44,9.0,2.0,3628.0,34.6,31.0,4.0,0.0
12500.0, 60 months,13.18,285.57,C3,4 years,RENT,90000.0,debt_consolidation,14.8,9.0,0.0,18240.0,59.6,9.0,0.0,0.0
24000.0, 60 months,18.2,612.06,E1,3 years,MORTGAGE,75000.0,debt_consolidation,32.78,14.0,0.0,7066.0,60.4,24.0,1.0,0.0
30000.0, 36 months,18.99,1099.53,E3,6 years,MORTGAGE,180000.0,house,13.76,11.0,0.0,8533.0,50.5,28.0,3.0,0.0
33000.0, 60 months,24.99,968.41,F4,10+ years,RENT,75000.0,debt_consolidation,27.94,12.0,0.0,43131.0,83.6,20.0,0.0,0.0
20000.0, 60 months,11.99,444.79,C1,5 years,MORTGAGE,127000.0,debt_consolidation,29.61,21.0,0.0,47269.0,96.9,46.0,5.0,0.0
12000.0, 60 months,14.48,282.22,C5,< 1 year,RENT,55000.0,debt_consolidation,19.79,8.0,0.0,8403.0,40.2,11.0,0.0,0.0
13300.0, 60 months,19.99,352.3,E4,8 years,RENT,33280.0,debt_consolidation,21.78,6.0,0.0,11826.0,74.8,10.0,1.0,0.0
10000.0, 60 months,12.59,225.44,C2,8 years,RENT,52000.0,debt_consolidation,1.64,4.0,1.0,2509.0,32.6,10.0,1.0,1.0
32000.0, 60 months,10.64,690.03,B4,< 1 year,MORTGAGE,90000.0,credit_card,7.71,6.0,0.0,15303.0,60.0,19.0,3.0,0.0
12000.0, 60 months,13.67,277.18,C4,2 years,MORTGAGE,85000.0,debt_consolidation,28.9,18.0,0.0,9763.0,54.2,29.0,1.0,0.0
14000.0, 60 months,11.99,311.36,C1,3 years,MORTGAGE,87500.0,credit_card,10.02,13.0,0.0,13990.0,75.2,35.0,5.0,0.0
20000.0, 60 months,13.67,461.96,C4,5 years,MORTGAGE,71000.0,debt_consolidation,11.8,16.0,0.0,10388.0,38.9,30.0,2.0,0.0
16800.0, 60 months,11.22,367.12,B5,1 year,RENT,43000.0,credit_card,19.15,5.0,0.0,19787.0,67.8,14.0,0.0,0.0
30000.0, 60 months,11.99,667.19,C1,< 1 year,OWN,132000.0,debt_consolidation,18.98,13.0,0.0,13313.0,70.4,30.0,9.0,0.0
20000.0, 60 months,11.22,437.05,B5,10+ years,MORTGAGE,102000.0,debt_consolidation,9.92,4.0,0.0,20770.0,98.9,13.0,3.0,0.0
25350.0, 60 months,18.2,646.49,E1,7 years,RENT,137000.0,debt_consolidation,18.32,9.0,1.0,13029.0,53.6,13.0,0.0,0.0
14600.0, 60 months,26.77,443.82,G1,8 years,RENT,47000.0,debt_consolidation,25.46,24.0,0.0,12866.0,51.1,52.0,1.0,0.0
12000.0, 60 months,17.57,301.93,D4,6 years,MORTGAGE,46000.0,home_improvement,38.19,15.0,0.0,14140.0,52.2,20.0,1.0,0.0
16000.0, 60 months,17.86,405.08,D5,< 1 year,RENT,40000.0,debt_consolidation,4.05,4.0,0.0,5296.0,38.9,4.0,0.0,0.0
12000.0, 60 months,12.59,270.53,C2,9 years,RENT,75000.0,credit_card,12.11,9.0,0.0,8407.0,51.0,12.0,0.0,0.0
16000.0, 60 months,12.59,360.7,C2,10+ years,MORTGAGE,60000.0,debt_consolidation,19.89,12.0,0.0,44705.0,50.3,18.0,1.0,0.0
10000.0, 60 months,10.64,215.64,B4,10+ years,MORTGAGE,170000.0,debt_consolidation,6.71,15.0,0.0,8629.0,23.2,32.0,0.0,0.0
14400.0, 60 months,11.99,320.25,C1,4 years,RENT,66000.0,credit_card,26.67,11.0,0.0,26811.0,96.4,26.0,0.0,0.0
16000.0, 60 months,9.76,338.07,B3,6 years,MORTGAGE,75500.0,credit_card,20.7,24.0,0.0,9963.0,36.4,45.0,1.0,0.0
24175.0, 60 months,14.48,568.55,C5,6 years,MORTGAGE,122353.0,debt_consolidation,14.63,12.0,0.0,57972.0,74.5,13.0,3.0,0.0
19500.0, 60 months,9.76,412.02,B3,3 years,MORTGAGE,76800.0,debt_consolidation,20.04,9.0,0.0,19215.0,95.6,12.0,1.0,0.0
30000.0, 60 months,17.86,759.52,D5,8 years,MORTGAGE,60000.0,debt_consolidation,24.62,15.0,0.0,25276.0,71.4,25.0,0.0,0.0
14400.0, 60 months,21.99,397.64,F1,2 years,MORTGAGE,65000.0,other,16.88,7.0,0.0,4847.0,37.0,15.0,1.0,0.0
10200.0, 60 months,12.59,229.95,C2,4 years,MORTGAGE,66000.0,home_improvement,29.33,16.0,2.0,19222.0,64.9,31.0,2.0,0.0
4200.0, 36 months,12.59,140.69,C2,10+ years,MORTGAGE,72000.0,moving,19.98,23.0,2.0,16744.0,52.2,41.0,1.0,0.0
10000.0, 60 months,13.18,228.46,C3,4 years,MORTGAGE,42100.0,debt_consolidation,22.52,14.0,1.0,8557.0,57.0,31.0,2.0,1.0
12000.0, 60 months,16.55,295.34,D2,10+ years,RENT,80000.0,small_business,8.31,6.0,3.0,17124.0,77.8,17.0,0.0,0.0
11000.0, 60 months,9.17,229.26,B2,1 year,MORTGAGE,127000.0,debt_consolidation,16.59,13.0,0.0,41592.0,67.6,26.0,3.0,0.0
35000.0, 60 months,21.99,966.47,F1,1 year,OWN,72000.0,debt_consolidation,22.21,16.0,0.0,27922.0,75.7,29.0,0.0,0.0
25000.0, 60 months,18.49,641.52,E2,2 years,OWN,110000.0,other,8.12,5.0,0.0,7919.0,100.2,7.0,1.0,0.0
32000.0, 60 months,13.67,739.13,C4,2 years,MORTGAGE,150000.0,debt_consolidation,7.85,13.0,0.0,21320.0,51.7,20.0,3.0,0.0
30000.0, 60 months,11.22,655.57,B5,8 years,MORTGAGE,250000.0,home_improvement,20.87,24.0,0.0,91711.0,81.5,61.0,3.0,0.0
21000.0, 60 months,14.48,493.88,C5,10+ years,MORTGAGE,140000.0,debt_consolidation,8.9,8.0,0.0,29558.0,88.0,22.0,4.0,0.0
24000.0, 60 months,13.18,548.29,C3,10+ years,OWN,131000.0,credit_card,20.77,8.0,0.0,66727.0,64.8,22.0,3.0,0.0
33450.0, 60 months,18.2,853.06,E1,10+ years,RENT,74352.0,credit_card,31.25,23.0,0.0,40539.0,74.0,42.0,0.0,0.0
20000.0, 60 months,13.18,456.91,C3,1 year,RENT,72000.0,credit_card,16.41,17.0,0.0,7049.0,18.0,46.0,0.0,0.0
17275.0, 60 months,18.2,440.56,E1,10+ years,RENT,48000.0,debt_consolidation,34.35,8.0,1.0,7911.0,63.8,30.0,1.0,1.0
16000.0, 60 months,13.18,365.53,C3,10+ years,MORTGAGE,90000.0,debt_consolidation,22.77,9.0,1.0,21194.0,56.9,17.0,1.0,0.0
35000.0, 60 months,14.48,823.13,C5,7 years,MORTGAGE,109000.0,debt_consolidation,29.48,31.0,0.0,22535.0,31.0,57.0,3.0,0.0
19200.0, 60 months,19.99,508.58,E4,4 years,RENT,48000.0,debt_consolidation,30.03,8.0,0.0,23566.0,92.1,13.0,0.0,0.0
18000.0, 60 months,16.55,443.01,D2,10+ years,MORTGAGE,80000.0,debt_consolidation,14.88,11.0,2.0,13852.0,79.2,43.0,1.0,0.0
24000.0, 60 months,16.55,590.68,D2,10+ years,RENT,82500.0,credit_card,24.71,15.0,1.0,16156.0,61.7,40.0,1.0,1.0
15000.0, 36 months,9.17,478.19,B2,< 1 year,RENT,165000.0,debt_consolidation,17.18,6.0,0.0,31892.0,86.4,21.0,1.0,0.0
18000.0, 60 months,12.59,405.79,C2,10+ years,MORTGAGE,95800.0,debt_consolidation,16.0,9.0,0.0,19990.0,78.1,19.0,2.0,0.0
35000.0, 60 months,13.67,808.42,C4,7 years,RENT,100000.0,debt_consolidation,28.77,13.0,0.0,32737.0,39.8,49.0,1.0,0.0
15000.0, 60 months,11.99,333.6,C1,10+ years,MORTGAGE,125000.0,debt_consolidation,13.17,10.0,0.0,10892.0,73.0,26.0,1.0,0.0
16000.0, 60 months,22.99,450.96,F2,2 years,MORTGAGE,60000.0,home_improvement,18.2,11.0,1.0,8503.0,57.5,24.0,5.0,1.0
16000.0, 60 months,15.41,384.1,D1,2 years,RENT,261000.0,small_business,4.86,10.0,7.0,7689.0,29.6,13.0,0.0,1.0
13725.0, 60 months,24.99,402.77,F4,3 years,OWN,52000.0,debt_consolidation,20.33,7.0,0.0,2928.0,37.5,20.0,3.0,0.0
35000.0, 60 months,14.48,823.13,C5,10+ years,MORTGAGE,80000.0,debt_consolidation,26.81,10.0,0.0,48377.0,86.5,26.0,4.0,0.0
7000.0, 36 months,7.26,216.98,A4,3 years,MORTGAGE,37000.0,credit_card,25.88,13.0,0.0,13243.0,56.4,39.0,1.0,0.0
16500.0, 60 months,10.64,355.8,B4,10+ years,RENT,50000.0,credit_card,13.93,2.0,0.0,0.0,0.0,26.0,0.0,0.0
20000.0, 36 months,8.38,630.24,B1,9 years,MORTGAGE,75000.0,debt_consolidation,6.6,6.0,0.0,5970.0,52.4,18.0,2.0,0.0
17000.0, 36 months,12.59,569.45,C2,10+ years,MORTGAGE,65000.0,debt_consolidation,11.7,9.0,0.0,2748.0,50.0,24.0,5.0,0.0
9000.0, 36 months,10.64,293.12,B4,5 years,RENT,60000.0,debt_consolidation,15.78,11.0,1.0,6202.0,54.4,18.0,0.0,1.0
18075.0, 60 months,18.99,468.78,E3,4 years,RENT,48960.0,credit_card,31.79,18.0,2.0,10224.0,33.6,22.0,0.0,1.0
23750.0, 60 months,18.49,609.45,E2,,MORTGAGE,80000.0,debt_consolidation,39.6,11.0,0.0,2330.0,25.9,20.0,2.0,0.0
10000.0, 60 months,13.67,230.98,C4,10+ years,MORTGAGE,85000.0,debt_consolidation,20.0,10.0,1.0,8322.0,62.5,23.0,1.0,0.0
16000.0, 60 months,11.99,355.84,C1,< 1 year,OWN,120000.0,debt_consolidation,17.28,7.0,0.0,4278.0,50.3,23.0,4.0,0.0
35000.0, 60 months,22.99,986.47,F2,10+ years,RENT,180000.0,debt_consolidation,8.49,9.0,0.0,19625.0,34.8,21.0,0.0,0.0
17500.0, 60 months,11.99,389.19,C1,10+ years,MORTGAGE,58000.0,debt_consolidation,14.4,5.0,0.0,8502.0,90.4,7.0,2.0,0.0
12000.0, 60 months,13.18,274.15,C3,10+ years,OWN,34000.0,medical,16.1,7.0,0.0,4434.0,36.0,14.0,0.0,0.0
18150.0, 60 months,20.99,490.92,E5,< 1 year,RENT,63000.0,other,30.4,15.0,0.0,9211.0,31.3,21.0,0.0,0.0
31500.0, 60 months,15.41,756.18,D1,10+ years,MORTGAGE,80000.0,debt_consolidation,26.22,9.0,0.0,5749.0,51.8,27.0,3.0,0.0
29000.0, 60 months,19.99,768.17,E4,< 1 year,MORTGAGE,90000.0,debt_consolidation,7.65,12.0,0.0,7527.0,27.0,35.0,0.0,0.0
19200.0, 60 months,9.17,400.15,B2,10+ years,OWN,84000.0,debt_consolidation,31.36,22.0,0.0,552.0,0.8,59.0,3.0,0.0
24000.0, 60 months,13.67,554.35,C4,1 year,RENT,88000.0,debt_consolidation,16.51,9.0,0.0,30201.0,65.5,15.0,0.0,0.0
10000.0, 60 months,20.99,270.48,E5,,MORTGAGE,36000.0,debt_consolidation,11.71,5.0,0.0,7475.0,70.5,20.0,3.0,0.0
11000.0, 36 months,11.22,361.28,B5,3 years,RENT,92000.0,debt_consolidation,18.03,15.0,0.0,12185.0,55.6,21.0,1.0,0.0
12000.0, 36 months,13.18,405.37,C3,3 years,RENT,30500.0,credit_card,15.39,4.0,0.0,14863.0,95.9,4.0,0.0,0.0
10500.0, 60 months,12.59,236.71,C2,2 years,RENT,39000.0,major_purchase,5.11,7.0,0.0,6321.0,22.1,9.0,0.0,0.0
14000.0, 60 months,9.76,295.81,B3,6 years,MORTGAGE,152000.0,debt_consolidation,12.97,12.0,0.0,28206.0,41.2,30.0,5.0,0.0
11200.0, 60 months,17.57,281.8,D4,5 years,OWN,150000.0,debt_consolidation,18.18,9.0,0.0,5773.0,55.0,35.0,0.0,0.0
17325.0, 60 months,25.99,518.62,F5,10+ years,MORTGAGE,51000.0,debt_consolidation,20.07,17.0,1.0,5168.0,38.0,41.0,3.0,1.0
32500.0, 60 months,12.59,732.68,C2,10+ years,OWN,84000.0,credit_card,21.1,14.0,0.0,36381.0,60.1,32.0,2.0,0.0
12000.0, 60 months,17.86,303.81,D5,1 year,RENT,36000.0,debt_consolidation,24.88,27.0,0.0,23374.0,61.0,38.0,0.0,0.0
25000.0, 60 months,18.49,641.52,E2,10+ years,MORTGAGE,130000.0,debt_consolidation,10.46,7.0,0.0,45410.0,87.2,18.0,3.0,0.0
25000.0, 36 months,13.18,844.52,C3,1 year,MORTGAGE,90000.0,debt_consolidation,15.66,6.0,0.0,27091.0,95.4,17.0,2.0,0.0
14000.0, 60 months,13.67,323.37,C4,9 years,RENT,37400.0,debt_consolidation,26.86,8.0,0.0,6319.0,75.2,39.0,0.0,0.0
17000.0, 60 months,22.99,479.15,F2,6 years,RENT,50000.0,debt_consolidation,38.55,20.0,0.0,11688.0,62.2,33.0,0.0,0.0
35000.0, 36 months,16.99,1247.68,D3,3 years,MORTGAGE,100000.0,home_improvement,14.34,13.0,1.0,6548.0,100.7,20.0,2.0,0.0
24000.0, 60 months,12.59,541.05,C2,10+ years,MORTGAGE,90000.0,credit_card,34.85,21.0,0.0,41004.0,66.0,31.0,4.0,0.0
24000.0, 60 months,12.59,541.05,C2,10+ years,MORTGAGE,82100.0,credit_card,27.51,18.0,0.0,51819.0,81.0,27.0,0.0,0.0
20000.0, 60 months,13.67,461.96,C4,5 years,RENT,72000.0,debt_consolidation,31.97,18.0,0.0,35979.0,75.6,37.0,0.0,0.0
12000.0, 60 months,13.67,277.18,C4,2 years,OWN,42000.0,debt_consolidation,19.29,8.0,1.0,6890.0,46.6,11.0,1.0,1.0
16200.0, 60 months,19.99,429.12,E4,2 years,RENT,45000.0,debt_consolidation,29.71,17.0,1.0,13441.0,59.5,34.0,2.0,1.0
10000.0, 60 months,15.41,240.06,D1,5 years,MORTGAGE,40000.0,credit_card,36.21,7.0,0.0,34627.0,93.6,18.0,0.0,0.0
11000.0, 60 months,13.67,254.08,C4,,RENT,34000.0,debt_consolidation,23.39,9.0,2.0,9994.0,59.1,16.0,0.0,2.0
31625.0, 60 months,17.86,800.67,D5,5 years,RENT,75310.0,debt_consolidation,30.26,10.0,0.0,29125.0,88.0,21.0,0.0,0.0
16125.0, 60 months,16.55,396.86,D2,10+ years,OWN,50400.0,debt_consolidation,31.02,16.0,0.0,2249.0,16.0,24.0,0.0,0.0
35000.0, 60 months,13.18,799.59,C3,10+ years,MORTGAGE,138388.26,credit_card,20.37,22.0,0.0,57272.0,65.8,40.0,4.0,0.0
24575.0, 60 months,18.99,637.36,E3,3 years,MORTGAGE,65000.0,debt_consolidation,31.11,16.0,0.0,28311.0,59.4,24.0,2.0,0.0
28000.0, 60 months,9.17,583.55,B2,10+ years,MORTGAGE,95000.0,credit_card,28.73,16.0,0.0,127236.0,80.0,33.0,3.0,0.0
18000.0, 60 months,10.64,388.14,B4,10+ years,MORTGAGE,78000.0,home_improvement,19.74,10.0,0.0,9112.0,79.2,16.0,2.0,0.0
25000.0, 60 months,18.49,641.52,E2,10+ years,RENT,67000.0,debt_consolidation,28.03,10.0,1.0,7436.0,57.2,18.0,0.0,1.0
27725.0, 60 months,20.99,749.9,E5,10+ years,MORTGAGE,73000.0,debt_consolidation,19.92,8.0,0.0,5306.0,60.3,15.0,3.0,0.0
30000.0, 60 months,11.22,655.57,B5,< 1 year,OWN,200000.0,debt_consolidation,10.74,31.0,0.0,24669.0,51.8,55.0,1.0,0.0
20400.0, 60 months,14.48,479.77,C5,< 1 year,RENT,140000.0,credit_card,12.64,13.0,1.0,15673.0,83.4,18.0,0.0,0.0
12500.0, 60 months,13.18,285.57,C3,10+ years,MORTGAGE,52535.0,debt_consolidation,21.16,6.0,0.0,8218.0,99.0,15.0,2.0,0.0
30000.0, 60 months,18.49,769.83,E2,10+ years,MORTGAGE,87000.0,debt_consolidation,8.21,10.0,0.0,10879.0,68.9,18.0,3.0,0.0
25000.0, 60 months,11.99,555.99,C1,2 years,RENT,80000.0,debt_consolidation,13.88,22.0,0.0,3469.0,22.5,30.0,0.0,0.0
20000.0, 60 months,14.48,470.36,C5,10+ years,OWN,65000.0,credit_card,24.27,14.0,0.0,28663.0,59.7,25.0,1.0,0.0
35000.0, 60 months,11.99,778.38,C1,3 years,MORTGAGE,97000.0,credit_card,31.53,25.0,0.0,82338.0,53.4,45.0,5.0,0.0
19200.0, 60 months,18.49,492.69,E2,< 1 year,MORTGAGE,60000.0,home_improvement,20.76,10.0,0.0,3183.0,21.2,23.0,0.0,0.0
12000.0, 60 months,15.41,288.07,D1,10+ years,MORTGAGE,102000.0,credit_card,7.73,7.0,0.0,3888.0,14.2,8.0,0.0,0.0
11225.0, 60 months,28.49,352.83,G4,10+ years,RENT,39000.0,debt_consolidation,12.92,10.0,2.0,4222.0,28.5,22.0,3.0,2.0
10000.0, 60 months,13.18,228.46,C3,4 years,MORTGAGE,45000.0,debt_consolidation,28.56,14.0,0.0,28882.0,57.6,35.0,2.0,0.0
13500.0, 60 months,15.41,324.08,D1,5 years,RENT,57000.0,debt_consolidation,10.8,4.0,0.0,6298.0,82.0,18.0,1.0,0.0
14275.0, 60 months,18.99,370.23,E3,7 years,RENT,40000.0,debt_consolidation,22.38,7.0,0.0,1745.0,36.4,7.0,0.0,0.0
30000.0, 60 months,14.33,703.2,C5,6 years,RENT,65000.0,debt_consolidation,26.64,11.0,0.0,22837.0,70.9,20.0,0.0,0.0
10000.0, 36 months,6.24,305.31,A2,5 years,RENT,72000.0,home_improvement,27.22,11.0,0.0,24355.0,40.5,14.0,0.0,0.0
14000.0, 60 months,10.99,304.33,B4,10+ years,RENT,110000.0,credit_card,10.43,7.0,0.0,10043.0,89.7,19.0,2.0,0.0
15000.0, 60 months,18.49,384.92,E2,3 years,RENT,50000.0,debt_consolidation,4.9,5.0,0.0,5236.0,75.9,5.0,0.0,0.0
16000.0, 36 months,15.41,557.87,D1,< 1 year,MORTGAGE,90000.0,debt_consolidation,24.36,15.0,0.0,21467.0,78.1,71.0,1.0,0.0
20000.0, 60 months,13.18,456.91,C3,9 years,RENT,69500.0,debt_consolidation,8.48,16.0,0.0,17188.0,42.5,29.0,0.0,0.0
20000.0, 60 months,13.67,461.96,C4,6 years,RENT,42000.0,credit_card,25.23,8.0,0.0,17167.0,75.6,17.0,0.0,0.0
15200.0, 60 months,21.99,419.73,F1,2 years,RENT,38000.0,debt_consolidation,13.96,7.0,0.0,3314.0,51.0,10.0,0.0,0.0
20000.0, 60 months,13.67,461.96,C4,10+ years,RENT,50000.0,debt_consolidation,21.68,6.0,0.0,9673.0,84.9,10.0,0.0,0.0
20000.0, 60 months,18.49,513.22,E2,2 years,MORTGAGE,70000.0,debt_consolidation,29.35,12.0,0.0,43098.0,73.9,45.0,7.0,0.0
18000.0, 60 months,13.67,415.76,C4,< 1 year,MORTGAGE,55000.0,credit_card,26.64,19.0,0.0,15552.0,49.2,39.0,1.0,0.0
24000.0, 60 months,15.41,576.14,D1,10+ years,MORTGAGE,90000.0,credit_card,19.44,22.0,3.0,21044.0,52.6,37.0,5.0,0.0
24000.0, 60 months,11.49,527.71,B5,5 years,RENT,75000.0,debt_consolidation,13.71,9.0,0.0,10557.0,76.5,22.0,0.0,0.0
12000.0, 60 months,15.41,288.07,D1,10+ years,RENT,44000.0,debt_consolidation,33.77,14.0,0.0,18898.0,62.0,25.0,0.0,0.0
16000.0, 60 months,12.59,360.7,C2,10+ years,MORTGAGE,42000.0,credit_card,27.66,13.0,0.0,28340.0,54.4,21.0,3.0,0.0
21000.0, 60 months,14.33,492.24,C5,1 year,MORTGAGE,42000.0,debt_consolidation,7.65,11.0,0.0,6468.0,29.1,26.0,3.0,0.0
14225.0, 60 months,14.33,333.43,C5,8 years,OWN,93000.0,debt_consolidation,13.1,15.0,0.0,7194.0,34.1,22.0,2.0,0.0
11000.0, 60 months,13.67,254.08,C4,3 years,RENT,41000.0,debt_consolidation,9.57,6.0,0.0,2919.0,23.5,12.0,0.0,0.0
15000.0, 60 months,18.99,389.03,E3,8 years,RENT,42000.0,other,35.1,6.0,0.0,2921.0,69.5,26.0,0.0,0.0
33600.0, 60 months,18.2,856.88,E1,8 years,MORTGAGE,124000.0,home_improvement,15.24,12.0,0.0,1262.0,11.6,17.0,3.0,0.0
35000.0, 60 months,17.57,880.61,D4,9 years,RENT,77100.0,credit_card,16.31,7.0,0.0,34592.0,91.0,15.0,2.0,0.0
