loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies
16000.0, 36 months,8.24,503.16,B1,8 years,MORTGAGE,77890.0,Fully Paid,debt_consolidation,18.03,12.0,0.0,24703.0,76.7,15.0,2.0,0.0
28000.0, 36 months,6.03,852.2,A1,2 years,MORTGAGE,245000.0,Fully Paid,credit_card,10.82,21.0,0.0,53874.0,35.6,36.0,3.0,0.0
15000.0, 36 months,8.18,471.3,B1,10+ years,MORTGAGE,65000.0,Fully Paid,credit_card,10.55,6.0,0.0,5111.0,72.0,23.0,2.0,0.0
35000.0, 60 months,10.99,760.82,B4,10+ years,OWN,400000.0,Fully Paid,credit_card,13.49,15.0,0.0,555673.0,63.2,27.0,1.0,0.0
5000.0, 36 months,14.03,170.97,C2,,OWN,52620.0,Fully Paid,other,16.01,14.0,0.0,13695.0,61.4,36.0,2.0,0.0
10000.0, 36 months,9.49,320.29,B2,2 years,MORTGAGE,125000.0,Fully Paid,home_improvement,15.51,10.0,0.0,41382.0,78.7,29.0,6.0,0.0
10400.0, 36 months,6.03,316.53,A1,6 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,11.28,10.0,0.0,15237.0,34.0,28.0,1.0,0.0
24000.0, 36 months,6.03,730.46,A1,8 years,MORTGAGE,85000.0,Fully Paid,credit_card,26.29,21.0,0.0,18888.0,38.9,35.0,6.0,0.0
9000.0, 36 months,9.17,286.92,B2,2 years,MORTGAGE,39000.0,Fully Paid,credit_card,10.37,25.0,0.0,9194.0,55.1,33.0,0.0,0.0
9450.0, 36 months,11.99,313.84,C1,4 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,24.14,10.0,0.0,15918.0,57.1,13.0,1.0,0.0
2500.0, 36 months,10.64,81.43,B4,2 years,MORTGAGE,42000.0,Fully Paid,other,12.71,10.0,0.0,4171.0,28.8,18.0,3.0,0.0
35000.0, 60 months,19.52,917.97,E2,2 years,RENT,125000.0,Fully Paid,debt_consolidation,0.36,3.0,0.0,2277.0,10.4,13.0,0.0,0.0
3600.0, 36 months,13.98,123.01,C3,,OWN,30000.0,Fully Paid,major_purchase,11.0,9.0,1.0,1373.0,8.5,13.0,0.0,0.0
40000.0, 36 months,8.39,1260.67,B1,3 years,MORTGAGE,230000.0,Fully Paid,debt_consolidation,20.57,9.0,0.0,42774.0,92.2,16.0,1.0,0.0
25000.0, 60 months,12.79,566.15,C1,10+ years,MORTGAGE,147000.0,Fully Paid,debt_consolidation,8.97,15.0,0.0,12593.0,23.9,21.0,3.0,0.0
5000.0, 36 months,7.97,156.62,A5,4 years,RENT,38000.0,Fully Paid,debt_consolidation,10.74,14.0,0.0,3471.0,29.7,14.0,0.0,0.0
12000.0, 36 months,7.89,375.43,A5,8 years,RENT,60000.0,Fully Paid,credit_card,14.14,14.0,0.0,17085.0,56.6,34.0,0.0,0.0
20000.0, 36 months,9.99,645.25,B3,5 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,22.32,12.0,0.0,16001.0,63.0,25.0,4.0,0.0
14000.0, 60 months,9.17,291.78,B2,5 years,MORTGAGE,201000.0,Fully Paid,home_improvement,15.96,9.0,0.0,10993.0,52.3,17.0,6.0,0.0
6000.0, 36 months,10.42,194.79,B3,10+ years,MORTGAGE,52000.0,Fully Paid,credit_card,23.17,16.0,0.0,28412.0,53.2,32.0,4.0,0.0
10500.0, 36 months,14.33,360.56,C2,8 years,MORTGAGE,34000.0,Fully Paid,debt_consolidation,26.26,9.0,0.0,5577.0,39.0,15.0,0.0,0.0
14950.0, 36 months,10.16,483.52,B1,6 years,MORTGAGE,56900.0,Fully Paid,debt_consolidation,9.78,11.0,0.0,16168.0,73.5,22.0,2.0,0.0
15000.0, 36 months,8.18,471.3,B1,10+ years,MORTGAGE,38700.0,Fully Paid,debt_consolidation,26.95,7.0,0.0,12298.0,60.6,21.0,4.0,0.0
7000.0, 36 months,13.67,238.13,C4,< 1 year,MORTGAGE,65495.0,Fully Paid,credit_card,12.28,8.0,0.0,3639.0,44.9,12.0,1.0,0.0
3000.0, 36 months,13.49,101.8,C2,10+ years,RENT,50000.0,Fully Paid,debt_consolidation,19.25,15.0,0.0,18081.0,42.5,24.0,0.0,0.0
7000.0, 36 months,6.49,214.52,A2,6 years,MORTGAGE,185000.0,Fully Paid,credit_card,7.46,14.0,0.0,20444.0,43.5,42.0,2.0,0.0
19250.0, 36 months,12.39,642.97,C1,,MORTGAGE,48000.0,Fully Paid,debt_consolidation,11.5,8.0,0.0,19144.0,56.1,17.0,7.0,0.0
11325.0, 60 months,16.99,281.4,D1,1 year,RENT,45000.0,Fully Paid,credit_card,27.97,7.0,1.0,9489.0,45.8,12.0,0.0,1.0
9000.0, 36 months,11.14,295.25,B2,< 1 year,OWN,45000.0,Fully Paid,debt_consolidation,24.05,24.0,0.0,18272.0,32.9,35.0,0.0,0.0
1200.0, 36 months,9.17,38.26,B2,8 years,OWN,55000.0,Fully Paid,other,19.94,11.0,0.0,21060.0,56.6,27.0,4.0,0.0
4200.0, 36 months,19.72,155.49,D5,6 years,RENT,48000.0,Fully Paid,other,23.15,9.0,0.0,15291.0,82.2,35.0,0.0,0.0
22000.0, 60 months,16.99,546.64,D3,4 years,RENT,78000.0,Fully Paid,debt_consolidation,17.73,30.0,0.0,5818.0,56.5,79.0,0.0,0.0
20000.0, 36 months,14.49,688.33,C4,10+ years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,23.25,11.0,0.0,18132.0,82.8,15.0,2.0,0.0
7800.0, 60 months,14.91,185.2,D2,4 years,MORTGAGE,94000.0,Fully Paid,other,12.96,11.0,0.0,2317.0,37.4,37.0,,0.0
40000.0, 36 months,7.97,1252.91,A5,10+ years,MORTGAGE,900000.0,Fully Paid,home_improvement,3.09,12.0,0.0,332806.0,33.6,13.0,1.0,0.0
20000.0, 60 months,12.73,452.31,B5,6 years,MORTGAGE,60000.0,Fully Paid,credit_card,16.28,19.0,0.0,6697.0,6.7,22.0,1.0,0.0
23000.0, 36 months,14.99,797.19,C4,5 years,OWN,46000.0,Fully Paid,debt_consolidation,10.33,4.0,0.0,13908.0,97.9,6.0,0.0,0.0
15000.0, 36 months,8.24,471.71,B1,9 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,22.49,6.0,0.0,8454.0,89.0,26.0,2.0,0.0
11000.0, 36 months,11.22,361.28,B5,5 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,28.77,9.0,0.0,5200.0,37.1,48.0,3.0,0.0
6075.0, 36 months,14.65,209.56,C5,,RENT,35500.0,Fully Paid,other,18.02,6.0,1.0,4287.0,77.0,9.0,0.0,1.0
12175.0, 36 months,24.99,484.02,F4,5 years,RENT,44000.0,Fully Paid,small_business,19.07,11.0,0.0,3497.0,23.6,21.0,0.0,0.0
10000.0, 36 months,9.93,322.35,B2,,MORTGAGE,15000.0,Fully Paid,debt_consolidation,88.32,11.0,1.0,14722.0,56.6,30.0,1.0,1.0
35000.0, 36 months,17.99,1265.16,D2,10+ years,RENT,78900.0,Fully Paid,debt_consolidation,22.9,6.0,0.0,13683.0,68.4,19.0,0.0,0.0
2400.0, 36 months,16.29,84.73,C4,10+ years,MORTGAGE,87500.0,Fully Paid,vacation,15.35,11.0,0.0,9352.0,51.7,46.0,8.0,0.0
35000.0, 60 months,9.99,743.48,B3,1 year,OWN,130000.0,Fully Paid,credit_card,22.14,11.0,0.0,43068.0,67.4,19.0,3.0,0.0
30000.0, 36 months,12.69,1006.35,C2,4 years,MORTGAGE,96000.0,Fully Paid,credit_card,15.7,8.0,0.0,53342.0,78.4,21.0,4.0,0.0
22800.0, 36 months,28.69,951.61,F1,< 1 year,MORTGAGE,60000.0,Fully Paid,small_business,8.54,9.0,0.0,3717.0,27.1,13.0,1.0,0.0
5375.0, 36 months,16.99,191.61,D3,10+ years,MORTGAGE,40000.0,Fully Paid,credit_card,32.34,16.0,1.0,11164.0,67.0,27.0,2.0,1.0
10000.0, 36 months,12.59,334.97,C2,3 years,RENT,42000.0,Fully Paid,debt_consolidation,13.94,9.0,0.0,1816.0,21.1,18.0,1.0,0.0
15000.0, 36 months,6.49,459.67,A2,10+ years,OWN,68000.0,Fully Paid,credit_card,16.34,9.0,0.0,20795.0,66.7,21.0,1.0,0.0
16025.0, 36 months,13.66,545.06,C3,10+ years,RENT,61400.0,Fully Paid,debt_consolidation,29.22,28.0,0.0,21171.0,31.1,49.0,0.0,0.0
17825.0, 60 months,18.75,459.95,D3,1 year,RENT,75000.0,Fully Paid,credit_card,11.7,9.0,0.0,21445.0,52.2,12.0,0.0,0.0
10800.0, 60 months,15.41,259.27,D1,< 1 year,RENT,44000.0,Fully Paid,debt_consolidation,19.64,9.0,0.0,2336.0,57.0,18.0,0.0,0.0
8975.0, 36 months,16.99,319.94,D3,9 years,RENT,74000.0,Fully Paid,house,16.41,9.0,4.0,2082.0,54.8,13.0,0.0,0.0
10000.0, 36 months,8.39,315.17,B1,10+ years,MORTGAGE,79706.0,Fully Paid,credit_card,8.94,18.0,0.0,6043.0,16.6,38.0,0.0,0.0
16000.0, 60 months,19.99,423.82,D4,10+ years,OWN,53000.0,Fully Paid,credit_card,16.15,4.0,0.0,14171.0,98.4,11.0,0.0,0.0
2500.0, 36 months,16.91,89.02,C5,10+ years,OWN,140000.0,Fully Paid,debt_consolidation,16.45,25.0,0.0,21225.0,37.7,45.0,3.0,0.0
5600.0, 36 months,10.99,183.32,B3,10+ years,MORTGAGE,73000.0,Fully Paid,debt_consolidation,23.8,19.0,0.0,7566.0,33.8,58.0,2.0,0.0
5000.0, 36 months,9.44,160.03,B1,5 years,OWN,32000.0,Fully Paid,debt_consolidation,17.7,3.0,0.0,4951.0,85.4,3.0,0.0,0.0
15000.0, 36 months,9.17,478.19,B2,10+ years,OWN,128000.0,Fully Paid,home_improvement,5.99,8.0,0.0,10312.0,62.9,15.0,0.0,0.0
11625.0, 36 months,8.9,369.14,A5,4 years,MORTGAGE,127000.0,Fully Paid,house,8.46,11.0,0.0,5457.0,20.8,20.0,1.0,0.0
10500.0, 36 months,5.32,316.21,A1,1 year,MORTGAGE,90000.0,Fully Paid,debt_consolidation,18.3,23.0,0.0,34182.0,28.3,59.0,4.0,0.0
10000.0, 36 months,7.39,310.56,A4,2 years,OWN,40000.0,Fully Paid,debt_consolidation,34.14,17.0,0.0,3327.0,11.7,31.0,0.0,0.0
15850.0, 36 months,18.75,579.0,D3,10+ years,RENT,36000.0,Fully Paid,debt_consolidation,20.3,4.0,0.0,17031.0,81.9,22.0,8.0,0.0
20000.0, 36 months,6.89,616.54,A3,10+ years,MORTGAGE,63000.0,Fully Paid,credit_card,23.03,19.0,0.0,22033.0,26.3,35.0,3.0,0.0
30000.0, 60 months,18.2,765.08,E1,1 year,MORTGAGE,80000.0,Fully Paid,home_improvement,10.68,28.0,2.0,8750.0,33.9,43.0,0.0,2.0
16000.0, 60 months,11.47,351.65,B5,10+ years,MORTGAGE,200000.0,Fully Paid,home_improvement,35.14,24.0,0.0,53726.0,81.5,38.0,1.0,0.0
10000.0, 36 months,16.99,356.48,D3,10+ years,MORTGAGE,39350.0,Fully Paid,debt_consolidation,24.73,14.0,1.0,12946.0,65.4,28.0,3.0,1.0
20000.0, 60 months,24.08,576.29,F2,4 years,RENT,75000.0,Fully Paid,other,16.94,11.0,0.0,23148.0,46.9,21.0,5.0,0.0
24000.0, 36 months,6.49,735.47,A2,9 years,RENT,178000.0,Fully Paid,debt_consolidation,23.67,15.0,0.0,81638.0,87.2,25.0,1.0,0.0
18000.0, 60 months,16.99,447.25,D3,< 1 year,OWN,50000.0,Fully Paid,credit_card,13.3,6.0,0.0,16929.0,81.0,31.0,0.0,0.0
25000.0, 60 months,18.25,638.25,D2,< 1 year,MORTGAGE,100000.0,Fully Paid,credit_card,32.83,15.0,0.0,11437.0,40.4,41.0,4.0,0.0
11000.0, 36 months,10.99,360.08,B2,8 years,RENT,83000.0,Fully Paid,debt_consolidation,15.38,9.0,0.0,7023.0,54.0,17.0,0.0,0.0
24000.0, 36 months,6.03,730.46,A1,2 years,MORTGAGE,76000.0,Fully Paid,credit_card,24.07,13.0,0.0,26822.0,57.8,40.0,0.0,0.0
8000.0, 36 months,14.98,277.25,C3,10+ years,MORTGAGE,65000.0,Fully Paid,car,24.76,4.0,0.0,3678.0,85.5,27.0,0.0,0.0
9525.0, 36 months,16.99,339.55,D3,< 1 year,RENT,27000.0,Fully Paid,debt_consolidation,34.93,15.0,0.0,16023.0,61.6,21.0,0.0,0.0
8000.0, 36 months,16.49,283.2,D3,2 years,OWN,25000.0,Fully Paid,debt_consolidation,22.37,4.0,0.0,4232.0,58.0,4.0,0.0,0.0
20000.0, 36 months,6.89,616.54,A3,8 years,RENT,120000.0,Fully Paid,credit_card,19.89,25.0,0.0,31766.0,27.4,75.0,6.0,0.0
12450.0, 60 months,16.99,309.35,D3,1 year,RENT,50000.0,Fully Paid,credit_card,12.03,8.0,0.0,13428.0,96.6,13.0,0.0,0.0
6000.0, 36 months,13.98,205.01,C3,10+ years,OWN,45000.0,Fully Paid,debt_consolidation,16.59,28.0,1.0,9406.0,31.2,48.0,1.0,0.0
10000.0, 60 months,20.49,267.68,E2,10+ years,RENT,65000.0,Fully Paid,debt_consolidation,20.88,17.0,0.0,8721.0,30.7,55.0,5.0,0.0
30000.0, 60 months,17.57,754.81,D4,7 years,RENT,72000.0,Fully Paid,credit_card,27.72,18.0,0.0,32686.0,66.2,24.0,0.0,0.0
6950.0, 36 months,17.76,250.43,D1,6 years,RENT,35000.0,Fully Paid,credit_card,29.68,24.0,0.0,21030.0,69.0,29.0,0.0,0.0
12775.0, 60 months,19.19,332.73,E3,< 1 year,RENT,45000.0,Fully Paid,debt_consolidation,30.9,6.0,0.0,24193.0,57.1,15.0,3.0,0.0
17600.0, 36 months,11.47,580.13,B5,10+ years,OWN,57000.0,Fully Paid,debt_consolidation,32.53,12.0,0.0,14623.0,85.5,26.0,1.0,0.0
14000.0, 36 months,15.99,492.13,C5,10+ years,MORTGAGE,100000.0,Fully Paid,credit_card,16.93,31.0,2.0,55088.0,62.6,57.0,1.0,1.0
25000.0, 60 months,19.47,655.0,D5,10+ years,MORTGAGE,96000.0,Fully Paid,home_improvement,7.0,4.0,1.0,4787.0,92.1,20.0,0.0,1.0
16550.0, 60 months,17.57,416.4,D4,10+ years,RENT,60000.0,Fully Paid,credit_card,14.78,24.0,0.0,8129.0,23.2,57.0,3.0,0.0
32000.0, 60 months,18.06,813.64,D2,< 1 year,MORTGAGE,75000.0,Fully Paid,home_improvement,35.31,10.0,1.0,2092.0,27.9,24.0,2.0,1.0
15000.0, 36 months,13.33,507.8,C3,2 years,RENT,74000.0,Fully Paid,debt_consolidation,21.97,21.0,0.0,28579.0,39.0,29.0,0.0,0.0
6800.0, 36 months,16.55,240.92,D2,< 1 year,RENT,34700.0,Fully Paid,credit_card,12.76,9.0,0.0,3725.0,54.8,10.0,0.0,0.0
34125.0, 36 months,13.49,1157.88,C2,4 years,MORTGAGE,122000.0,Fully Paid,debt_consolidation,22.08,10.0,0.0,16834.0,79.0,16.0,1.0,0.0
1200.0, 36 months,9.44,38.41,B1,10+ years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,29.45,10.0,0.0,2319.0,8.5,25.0,0.0,0.0
8000.0, 36 months,7.39,248.45,A4,10+ years,RENT,141693.0,Fully Paid,debt_consolidation,22.0,10.0,0.0,60862.0,52.7,13.0,0.0,0.0
6000.0, 36 months,6.03,182.62,A1,6 years,MORTGAGE,58000.0,Fully Paid,home_improvement,15.7,16.0,0.0,5255.0,5.7,29.0,2.0,0.0
20000.0, 60 months,30.65,655.08,F4,10+ years,OWN,80000.0,Fully Paid,debt_consolidation,20.72,7.0,0.0,15932.0,58.1,20.0,0.0,0.0
1000.0, 36 months,11.44,32.95,B4,1 year,MORTGAGE,70000.0,Fully Paid,medical,31.8,20.0,2.0,13103.0,59.6,43.0,1.0,2.0
15000.0, 36 months,7.62,467.43,A3,3 years,MORTGAGE,45000.0,Fully Paid,credit_card,22.62,19.0,0.0,13793.0,22.0,59.0,4.0,0.0
8000.0, 36 months,10.99,261.88,B2,6 years,RENT,28000.0,Fully Paid,credit_card,10.0,12.0,1.0,7139.0,45.2,39.0,0.0,0.0
14000.0, 36 months,10.99,458.28,B2,7 years,MORTGAGE,41000.0,Fully Paid,credit_card,9.29,11.0,0.0,11146.0,29.0,23.0,0.0,0.0
16950.0, 36 months,11.14,556.05,B2,9 years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,23.13,17.0,0.0,33517.0,76.0,32.0,1.0,0.0
16000.0, 36 months,10.99,523.75,B2,10+ years,RENT,71589.0,Fully Paid,credit_card,10.29,5.0,0.0,28064.0,83.5,20.0,3.0,0.0
21000.0, 60 months,21.45,573.45,D5,< 1 year,MORTGAGE,42000.0,Fully Paid,credit_card,32.43,9.0,0.0,14000.0,71.4,17.0,3.0,0.0
35000.0, 36 months,8.19,1099.85,A5,10+ years,MORTGAGE,134000.0,Fully Paid,credit_card,15.7,19.0,0.0,12950.0,20.0,31.0,1.0,0.0
14000.0, 36 months,5.93,425.47,A1,< 1 year,RENT,43473.67,Fully Paid,debt_consolidation,10.38,15.0,0.0,9278.0,55.9,21.0,0.0,0.0
12000.0, 36 months,11.44,395.37,B4,6 years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,11.81,13.0,0.0,15197.0,63.6,30.0,3.0,0.0
2400.0, 60 months,16.49,59.0,D3,< 1 year,RENT,14400.0,Fully Paid,car,0.0,3.0,0.0,0.0,0.0,7.0,,0.0
16000.0, 60 months,12.29,358.27,C1,10+ years,RENT,54000.0,Fully Paid,credit_card,32.69,16.0,0.0,11408.0,46.6,32.0,3.0,0.0
18175.0, 36 months,9.17,579.4,B1,2 years,OWN,220000.0,Fully Paid,debt_consolidation,13.97,10.0,0.0,19548.0,93.5,28.0,2.0,0.0
15000.0, 36 months,10.99,491.01,B4,1 year,MORTGAGE,118500.0,Fully Paid,debt_consolidation,11.11,9.0,1.0,16109.0,57.9,15.0,2.0,0.0
4000.0, 36 months,11.53,131.97,B5,1 year,MORTGAGE,53000.0,Fully Paid,major_purchase,17.5,6.0,0.0,299.0,4.3,8.0,2.0,0.0
2400.0, 36 months,12.99,80.86,C1,10+ years,MORTGAGE,101000.0,Fully Paid,other,25.7,12.0,0.0,11571.0,39.6,21.0,2.0,0.0
5600.0, 36 months,13.44,189.88,C3,< 1 year,RENT,30000.0,Fully Paid,debt_consolidation,23.08,4.0,0.0,5149.0,47.7,12.0,0.0,0.0
10000.0, 36 months,14.49,344.17,C4,4 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,10.64,10.0,0.0,4394.0,20.2,22.0,0.0,0.0
7000.0, 36 months,13.67,238.13,C3,10+ years,MORTGAGE,36816.0,Fully Paid,major_purchase,26.43,5.0,0.0,10074.0,57.6,6.0,1.0,0.0
14000.0, 60 months,19.19,364.64,E3,10+ years,MORTGAGE,112000.0,Fully Paid,debt_consolidation,20.51,14.0,0.0,28505.0,81.0,61.0,2.0,0.0
16775.0, 36 months,7.89,524.82,A5,9 years,MORTGAGE,130000.0,Fully Paid,credit_card,5.62,9.0,0.0,6022.0,47.0,14.0,1.0,0.0
10600.0, 60 months,14.08,247.09,C3,10+ years,MORTGAGE,106000.0,Fully Paid,home_improvement,4.38,17.0,1.0,4718.0,14.5,35.0,3.0,1.0
1500.0, 36 months,12.62,50.27,C1,10+ years,MORTGAGE,58160.0,Fully Paid,major_purchase,24.93,18.0,0.0,17341.0,47.9,27.0,1.0,0.0
9500.0, 36 months,14.3,326.08,C1,6 years,RENT,45500.0,Fully Paid,debt_consolidation,20.57,15.0,1.0,9478.0,45.8,39.0,0.0,0.0
5000.0, 36 months,7.26,154.99,A4,10+ years,MORTGAGE,50000.0,Fully Paid,credit_card,23.38,19.0,0.0,25608.0,41.3,28.0,6.0,0.0
15000.0, 36 months,8.39,472.75,B1,1 year,RENT,78000.0,Fully Paid,credit_card,22.22,7.0,0.0,10527.0,91.0,8.0,0.0,0.0
7200.0, 36 months,13.56,244.55,C1,2 years,RENT,40000.0,Fully Paid,credit_card,9.06,4.0,0.0,1886.0,49.6,6.0,0.0,0.0
25000.0, 60 months,16.99,621.18,D3,8 years,MORTGAGE,87000.0,Fully Paid,debt_consolidation,18.57,20.0,2.0,27217.0,58.5,31.0,1.0,0.0
18000.0, 36 months,5.32,542.07,A1,10+ years,MORTGAGE,78000.0,Fully Paid,debt_consolidation,25.49,12.0,0.0,23539.0,66.3,27.0,1.0,0.0
12000.0, 60 months,17.57,301.93,D4,< 1 year,RENT,47500.0,Fully Paid,debt_consolidation,31.1,14.0,0.0,41188.0,62.5,28.0,0.0,0.0
20000.0, 36 months,15.59,699.1,C5,2 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,19.61,25.0,2.0,18302.0,45.6,32.0,0.0,2.0
3000.0, 36 months,6.49,91.94,A2,2 years,MORTGAGE,107500.0,Fully Paid,major_purchase,11.36,15.0,0.0,9662.0,17.8,28.0,1.0,0.0
10500.0, 36 months,5.32,316.21,A1,3 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,12.02,8.0,1.0,10380.0,37.2,27.0,4.0,1.0
10000.0, 36 months,11.99,332.1,B5,2 years,MORTGAGE,100000.0,Fully Paid,home_improvement,6.9,6.0,1.0,4450.0,15.3,6.0,1.0,1.0
2000.0, 36 months,6.62,61.41,A2,5 years,RENT,40800.0,Fully Paid,vacation,27.21,10.0,0.0,8940.0,31.7,14.0,,0.0
10000.0, 36 months,13.61,339.89,C2,3 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,8.16,11.0,0.0,11278.0,82.9,29.0,,0.0
13400.0, 36 months,13.98,457.86,C3,10+ years,RENT,49000.0,Fully Paid,debt_consolidation,6.32,8.0,0.0,5895.0,35.1,14.0,0.0,0.0
3625.0, 36 months,14.99,125.65,C5,< 1 year,RENT,26000.0,Fully Paid,debt_consolidation,29.09,9.0,1.0,4339.0,35.0,20.0,1.0,1.0
15000.0, 60 months,14.31,351.44,C4,9 years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,27.69,8.0,0.0,8643.0,60.0,29.0,4.0,0.0
35000.0, 60 months,17.27,874.93,D2,2 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,27.03,13.0,0.0,40743.0,72.5,26.0,2.0,0.0
12000.0, 36 months,5.32,361.38,A1,10+ years,RENT,68000.0,Fully Paid,debt_consolidation,24.41,18.0,0.0,15836.0,17.6,25.0,0.0,0.0
29525.0, 60 months,11.44,648.45,B4,,MORTGAGE,93618.72,Fully Paid,debt_consolidation,28.16,9.0,0.0,65316.0,98.7,38.0,7.0,0.0
5500.0, 36 months,9.17,175.34,B2,10+ years,RENT,56000.0,Fully Paid,credit_card,15.13,5.0,0.0,5306.0,43.1,12.0,0.0,0.0
7000.0, 36 months,7.21,216.82,A3,10+ years,OWN,36000.0,Fully Paid,debt_consolidation,21.9,12.0,0.0,7684.0,25.0,23.0,1.0,0.0
25000.0, 36 months,11.99,830.24,B5,8 years,MORTGAGE,107000.0,Fully Paid,debt_consolidation,17.25,24.0,0.0,39458.0,71.1,50.0,4.0,0.0
21000.0, 36 months,7.9,657.1,A4,10+ years,MORTGAGE,139000.0,Fully Paid,debt_consolidation,8.47,13.0,0.0,29712.0,47.5,25.0,2.0,0.0
14000.0, 36 months,12.99,471.65,C1,10+ years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,10.28,17.0,0.0,78697.0,71.4,23.0,1.0,0.0
6000.0, 36 months,11.22,197.06,B5,6 years,RENT,30000.0,Fully Paid,debt_consolidation,25.88,8.0,0.0,6462.0,37.6,13.0,0.0,0.0
2250.0, 36 months,18.85,82.31,D3,9 years,RENT,29000.0,Fully Paid,other,2.9,4.0,0.0,2465.0,37.9,10.0,0.0,0.0
15000.0, 60 months,17.93,380.34,E5,10+ years,MORTGAGE,97344.0,Fully Paid,debt_consolidation,7.58,13.0,0.0,28837.0,80.8,36.0,,0.0
5000.0, 36 months,18.49,182.0,D2,< 1 year,MORTGAGE,35000.0,Fully Paid,debt_consolidation,19.23,10.0,0.0,9089.0,78.4,19.0,0.0,0.0
32500.0, 36 months,19.53,1200.05,D5,5 years,RENT,120000.0,Fully Paid,small_business,31.43,14.0,0.0,9222.0,79.5,21.0,0.0,0.0
25500.0, 60 months,11.31,558.39,B3,1 year,MORTGAGE,100000.0,Fully Paid,credit_card,26.61,9.0,0.0,25797.0,61.3,29.0,4.0,0.0
1675.0, 36 months,23.43,65.22,F1,9 years,RENT,64000.0,Fully Paid,debt_consolidation,28.18,16.0,0.0,47230.0,86.2,45.0,2.0,0.0
2800.0, 36 months,13.18,94.59,C3,10+ years,MORTGAGE,52000.0,Fully Paid,credit_card,30.72,8.0,0.0,10105.0,76.6,17.0,1.0,0.0
25000.0, 60 months,15.31,598.83,C5,6 years,MORTGAGE,69000.0,Fully Paid,debt_consolidation,22.16,17.0,0.0,19167.0,32.5,32.0,3.0,0.0
12000.0, 36 months,11.14,393.67,B2,10+ years,RENT,81000.0,Fully Paid,debt_consolidation,10.04,12.0,0.0,12565.0,60.4,19.0,0.0,0.0
25000.0, 36 months,12.85,840.55,B4,9 years,RENT,145000.0,Fully Paid,debt_consolidation,28.64,7.0,0.0,38365.0,0.0,45.0,9.0,0.0
25000.0, 60 months,11.53,550.2,B5,10+ years,MORTGAGE,91431.0,Fully Paid,debt_consolidation,32.84,14.0,0.0,35324.0,47.9,41.0,4.0,0.0
7000.0, 36 months,13.49,237.52,C2,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,30.1,10.0,0.0,18361.0,90.4,32.0,3.0,0.0
6500.0, 36 months,8.24,204.41,B1,10+ years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,14.48,14.0,0.0,5396.0,41.5,25.0,3.0,0.0
25000.0, 36 months,7.91,782.38,A5,3 years,MORTGAGE,98000.0,Fully Paid,debt_consolidation,12.17,7.0,0.0,15893.0,78.7,16.0,4.0,0.0
9600.0, 36 months,7.97,300.7,A5,10+ years,RENT,40500.0,Fully Paid,credit_card,13.75,21.0,0.0,18068.0,31.2,39.0,0.0,0.0
24000.0, 60 months,17.86,607.62,D5,1 year,RENT,79040.0,Fully Paid,debt_consolidation,22.47,6.0,0.0,12167.0,84.5,34.0,0.0,0.0
21000.0, 60 months,8.9,434.91,A5,10+ years,MORTGAGE,190000.0,Fully Paid,home_improvement,4.58,13.0,0.0,8656.0,13.0,22.0,2.0,0.0
25200.0, 36 months,18.99,923.61,D3,3 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,33.08,4.0,0.0,33971.0,72.3,5.0,0.0,0.0
20000.0, 60 months,12.99,454.96,C1,9 years,MORTGAGE,60500.0,Fully Paid,credit_card,25.77,15.0,0.0,29124.0,56.9,49.0,2.0,0.0
7000.0, 36 months,11.49,230.8,B5,10+ years,OWN,35579.0,Fully Paid,debt_consolidation,15.69,6.0,0.0,4176.0,23.6,12.0,0.0,0.0
20000.0, 60 months,9.17,416.82,B2,3 years,MORTGAGE,85000.0,Fully Paid,credit_card,16.18,16.0,0.0,26467.0,35.3,41.0,4.0,0.0
9700.0, 36 months,15.59,339.07,D1,5 years,MORTGAGE,59995.0,Fully Paid,small_business,17.7,7.0,5.0,1205.0,32.6,17.0,1.0,0.0
4000.0, 36 months,8.9,127.02,A5,7 years,RENT,31000.0,Fully Paid,debt_consolidation,6.66,7.0,1.0,4988.0,35.1,18.0,0.0,1.0
