profile_id,coolant,stator_winding,stator_tooth,motor_speed,stator_yoke,ambient,torque,pm
73,78.96351498,100.8231124,87.48772893,'1407.601695',78.70745357,25.18224958,'-29.22050473',77.56173613
75,28.23386383,68.88684767,57.21501184,'3577.758365',44.4989995,25.36365261,'-69.77293743',68.44468001
51,50.41259497,89.86971774,72.11669318,'1121.545523',61.45278876,25.77904869,'-179.9556526',51.18832036
45,85.80958706,84.67905505,83.83233345,'999.9840471',83.46727009,25.30139583,'5.89E-175',80.05911505
26,19.17926598,124.3875351,89.3345108,'3499.971191',60.38204193,21.56731606,'114.3911667',76.87379456
30,18.53365135,24.82793617,22.2400341,'49.98504639',19.85645294,20.96831322,'52.53570938',28.66371536
61,29.0297679,55.89429759,50.94595677,'1525.738342',44.01428735,27.34795603,'-81.4317074',66.87157996
78,62.24418003,73.76206874,65.91912596,'2332.731011',62.5038124,25.68107274,'124.902755',60.26483113
14,19.20543289,66.10637665,52.63438797,'2999.972656',39.44257355,22.54941177,'99.97480011',56.62475586
76,43.50916011,45.98617533,45.5067863,'-0.003489233',44.81123509,26.36229089,'-3.13E-242',67.95857334
32,19.98403358,104.8217773,79.47327423,'3779.97876',55.84051895,19.85062027,'98.92773438',67.79355621
60,70.21860967,69.29606863,68.2258112,'-0.002243559',68.17420518,26.38449828,'-1.03E-242',73.44230868
30,18.51863289,72.65565491,52.60866165,'149.952713',39.45228577,19.88626671,'181.5793762',27.13660049
61,38.90053268,45.9861754,44.83969836,'0.000205441',42.76779709,27.06516708,'-3.7055e-320',63.64342421
32,19.04270554,119.6859894,84.0693512,'2703.97168',56.7321434,22.25428963,'155.3422546',68.66542053
62,28.238461,28.0602543,27.23506189,'-0.001120787',27.07438775,,'-3.7055e-320',33.16088627
2,18.51708031,19.64432907,18.97455597,'99.99689484',18.82808876,22.49901772,'0.233814538',25.13129997
60,52.73061987,57.32539356,54.14025843,'2454.561203',50.76724938,25.93543019,'3.124564021',53.03122517
8,19.0668602,23.50851631,23.5865593,'1499.986938',22.13578033,23.84205055,'-0.034463242',30.94208908
59,28.9937621,61.89124359,56.59219749,'1017.587815',45.98696057,26.38450899,'-64.48566718',79.04146879
48,49.90680334,86.32995122,74.68022755,'2409.598114',63.99369666,24.51334534,'-127.8122694',68.68506924
10,17.64762115,45.9927063,42.2549057,'1499.986572',34.29221725,22.76098824,'30.79240036',62.72943115
5,18.31306458,43.02018738,35.42615891,'999.9882202',29.41519547,21.81341553,'103.082634',38.59965515
80,54.08728593,77.24188457,67.24038551,'1673.164248',60.70936219,23.76564839,'104.4763989',68.94510298
55,34.57799337,69.29927528,57.55611418,'1883.16592',47.76909211,25.54939667,'-144.6363302',65.46272184
16,18.69078827,22.22122002,21.61197281,'749.9944458',19.85062027,23.76006508,'0.288980454',33.25670242
75,89.31858436,116.8126232,104.7910202,'2018.987187',97.33226089,24.93221567,'-192.5549282',87.65398884
44,91.12486583,101.9246278,95.42973861,'4999.967451',91.1145098,24.94607698,'3.7055e-320',79.12050304
57,69.57078153,110.2325135,94.86814585,'5216.866964',81.03759055,27.94413345,'-54.08130253',88.34291339
45,85.91285878,97.55083346,93.35961078,'999.9783928',89.29071627,24.94567178,'3.63E-39',86.72734691
81,85.60213152,81.28929154,79.39488409,'-0.000528109',80.26858316,24.92454159,'-3.7055e-320',56.88894853
72,40.41111942,42.76786929,38.63536105,'1921.823985',36.29196924,24.82846564,'120.9769341',48.49961745
30,18.71595383,38.10736465,32.00999451,'674.9984741',26.55706024,21.46200752,'93.19824982',35.69304276
2,18.64058113,74.80169678,60.77805328,'99.99752808',46.76430893,23.17736816,'0.188027829',45.83576202
54,40.9166602,75.23113976,65.04073875,'2855.083016',54.10478195,26.38960097,'-60.03004992',66.22833905
81,75.20240577,89.72155396,82.68999709,'-0.004264183',76.15265235,23.975884,'0.00000000000139',61.05185945
3,18.89676476,24.95995712,23.31601715,'100.0020981',22.64097977,22.24480438,'0.228120267',28.46429062
26,18.66172791,121.1622086,89.59002686,'3499.966797',60.66558075,23.28142548,'111.2226105',94.36157227
8,18.82568932,45.90109634,38.22158813,'1499.986328',31.30532455,21.56428719,'102.8266754',41.52217865
30,18.45405579,23.21022797,22.70883179,'420.0144348',20.49645042,21.76484489,'10.85648727',41.57386017
69,56.1054845,61.18313039,59.41236204,'-0.000355063',57.86513384,25.55322434,'0.0000000000000146',48.39336847
81,56.29478888,91.813715,79.5708411,'5258.130377',68.79134023,,'68.33468809',74.62483026
68,52.14334794,79.92688821,65.45420967,'5641.865597',54.44505819,26.38540953,'-6.529818976',67.70121522
52,23.95442213,58.33999266,50.30781736,'1720.604962',39.45234322,26.38450904,'-77.32643756',64.8122299
7,19.30721664,36.24679947,29.0618,'499.9871216',24.99747658,20.09405708,'103.4865341',27.22267914
80,59.73832095,98.35040428,82.76073537,'2441.651673',71.68409966,25.00902353,'87.63313511',70.75027698
78,67.4830999,100.7231641,86.01136134,'3197.000991',75.86231182,25.79326187,'21.15883209',67.81897444
57,28.23867179,89.14219572,78.72091058,'1716.441517',63.10051784,26.11727789,'41.02179862',72.47516709
62,28.15403823,28.03694389,26.69463776,'-0.002262469',26.98854975,,'-3.7055e-320',31.95142463
62,28.2506323,28.05609052,27.09235782,'-0.003317721',27.09315564,,'-3.7055e-320',33.27890854
74,54.90194162,104.508906,87.18222526,'60.3352746',72.12173037,27.77554755,'-51.68741308',73.18660749
61,59.35139057,72.10834702,68.86152926,'3162.005118',64.01321533,26.48203732,'38.49204988',64.64448917
14,19.16498566,29.19057274,29.73543167,'2999.966797',26.02819252,23.86630058,'-0.573658347',38.77955627
26,19.27439499,122.760643,89.50258636,'3499.966553',60.68381882,21.54428673,'112.1235046',88.73326111
61,80.75189401,117.9549523,104.7911742,'3789.263584',94.9204014,26.85193616,'-16.65878013',91.74895707
43,34.47985525,69.51843395,61.96391988,'2306.167443',52.56824867,,'68.69177565',65.73874601
48,49.72327303,54.54522446,52.96455542,'697.9415632',51.18553615,26.2815706,'9.60833485',59.39671965
63,91.02265593,86.05094627,84.9108112,'-0.004574379',85.77410474,25.59238416,'-3.7055e-320',65.02219666
9,18.18062019,26.40610886,27.87014771,'2499.970703',24.80747032,26.36727715,'-0.854400039',35.68964005
67,27.24227356,69.72517604,57.46867551,'5168.11347',43.57070238,26.00974207,'25.52749356',62.3247294
76,58.31730752,75.58268773,69.91444314,'4210.343202',63.37042775,26.38219661,'-45.83706248',68.41551902
74,30.72459227,89.87626768,70.53826199,'2552.134783',53.65671574,26.38450904,'107.6331179',73.63995445
2,18.15628815,19.72317123,19.07079315,'99.9686203',18.8425827,22.40587044,'0.234802812',23.88747787
75,91.63195552,93.14000984,85.20768715,'4980.016482',82.89823306,24.78837989,'30.11114355',70.52412381
43,34.44605773,115.6236585,88.8377593,'4176.562039',67.42925587,22.43986412,'0.181527852',58.33877096
15,18.38238144,19.20745277,18.40096092,'0.002087968',18.48807144,24.6420269,'1.11092484',21.84666061
45,66.96474298,67.05544543,65.59301661,'999.9980918',65.58587713,24.83845585,'3.7055e-320',67.16280762
63,43.68393263,85.99400089,70.54196958,'5666.158645',58.33494052,25.09898598,'53.49181136',64.48348066
9,19.20888329,26.38581848,27.89212608,'2499.969482',24.81979942,26.11599922,'-0.843458891',36.00382233
51,79.49264654,108.5952436,95.68708663,'3172.658031',86.18412276,26.77411943,'-94.54463624',82.83738837
62,28.15768956,28.55944615,27.94444369,'-0.00477957',27.69055316,,'-3.7055e-320',38.8193212
26,18.91923332,35.80125427,35.424366,'3499.966309',29.65900993,23.64254379,'-0.610464633',53.09831238
30,18.4722538,25.35443497,23.05610657,'50.0091095',20.72896576,19.89383507,'52.49048996',31.69227028
14,19.18393135,28.96385574,29.71017075,'2999.968506',25.99407768,24.56282616,'-0.575058758',37.92473221
71,91.19410943,84.20392648,83.40015984,'-0.002646937',83.91782657,23.20738513,'0.000000000000000576',54.54566306
30,19.09932137,101.8805695,70.44802094,'994.9921875',49.85131073,22.21261215,'215.9587555',45.39426804
63,19.36799866,101.7051397,78.70667505,'1958.690126',55.93263383,25.72703705,'107.4842575',69.11170018
31,18.70839119,63.48410797,52.67032242,'5649.944336',38.69420624,22.02299881,'19.94228935',64.59681702
57,55.11725037,79.13336569,72.11392929,'1172.846119',65.53432859,25.47815831,'16.96548621',54.27411304
8,18.27077866,23.5653019,23.62526703,'1499.984253',21.7252121,24.7259407,'-0.016097385',30.82802582
72,89.30845463,85.97554625,83.59086346,'-0.001797884',81.71223885,,'6.54E-19',58.06589427
15,18.66539383,113.5346756,83.98907471,'3999.963135',57.46628952,24.75305939,'94.39311218',87.65923309
16,18.50942039,58.89318848,45.18292236,'750.0019531',35.45368195,24.6328125,'139.1582031',46.47091293
62,24.5917368,84.37693053,58.89786334,'828.6617441',43.29832135,23.13759351,'215.8408806',50.23712225
12,18.69680977,26.51648521,27.4042511,'1999.976563',24.80439758,23.50398254,'-0.160302565',39.82096481
55,34.52998778,88.76547375,68.07436626,'280.7621022',53.25502371,25.19976536,'-133.267942',65.09369165
55,34.51758121,65.47542345,57.00156036,'741.5931274',48.49239649,25.55449801,'-109.4151413',65.53174463
2,19.15838242,101.5958633,70.8612442,'99.99245453',52.43537903,21.95500755,'206.8342285',33.79134369
55,34.62378528,78.70676786,64.40842976,'3981.881683',52.54277386,25.01283985,'75.43503287',66.24738902
80,52.62288731,84.9487835,75.44512067,'5380.128331',64.35332497,24.77098112,'-35.17848859',76.80587524
78,67.52554531,99.18684024,85.12362166,'3621.055891',75.42253749,25.79628301,'21.83884002',66.09987652
2,18.71081924,102.5551071,71.87068176,'99.96923828',52.5711174,21.74418449,'206.5608215',39.62955475
16,18.27467346,58.5686264,44.82401657,'749.998291',35.32288742,24.91269875,'139.2840729',43.44483185
5,19.36221886,43.09629059,35.5044136,'999.9886475',29.59405899,23.17144966,'103.0613174',39.00334167
68,69.70692415,89.67666785,82.24105657,'3235.180804',76.32671811,27.91919647,'79.32330016',79.83256606
61,80.3769421,121.3006509,104.7908309,'4928.791779',93.28773067,26.45314357,'20.60954778',88.03240087
10,18.4712944,23.81192207,23.25147247,'1064.990356',21.50305748,22.97408104,'-25.41224289',31.63640976
64,50.30656311,95.06495245,78.77009003,'2839.548722',65.56912987,25.16706102,'-74.88123283',68.38231856
7,18.68065834,39.47810745,32.78769684,'499.9893799',27.63275719,23.14622688,'103.3099594',34.96682358
7,19.05532646,31.50369453,28.18731499,'499.9880371',25.71507835,23.20248604,'0.116815329',35.23373413
2,18.4058609,19.74355698,19.301157,'100.0193253',19.07562637,22.21453094,'0.240393505',28.32762337
17,18.81133842,49.76939774,43.19120407,'4999.948242',33.30780411,24.80490112,'-0.443476737',52.78674698
41,86.07643707,110.5617741,101.9596347,'1499.988488',95.0034837,24.81280824,'25',78.10369525
62,24.82825631,51.11517207,45.98617892,'2199.470613',39.08160995,23.17064402,'11.01803218',49.24018759
8,18.62974358,23.94627571,24.14362335,'1499.983643',22.57369804,23.34248161,'0.042061292',32.86178589
21,18.81558228,42.92926025,38.71503067,'4499.958008',31.33530617,21.93298721,'-0.602208376',46.52931976
60,24.83446501,79.02549184,57.61854864,'1279.750089',43.61536004,26.38450904,'176.1259992',58.86965147
26,18.65508461,32.52941513,32.23677444,'3499.962158',26.51241493,23.28010368,'-0.54941994',41.00886536
42,70.51932815,82.3906876,78.70666922,'499.9755137',72.12173687,25.14139658,'25.00000047',67.68884024
71,33.17232312,52.57951179,45.98617539,'1054.986321',39.45228656,23.17257349,'110.614953',39.81010105
8,18.88565254,23.72688293,23.80470657,'1499.983521',22.24912071,23.60919762,'-0.030639386',31.40796661
5,19.123209,43.08053207,35.48706436,'999.9940796',29.33237839,23.34843636,'103.0285797',39.76679611
24,18.80025482,57.32502365,49.00543213,'5499.947266',36.52570343,23.16906548,'-0.38309902',61.67138672
42,49.81233772,90.80926493,75.94521243,'1999.974692',64.63934507,25.3463668,'150',65.31792782
16,18.8673172,58.64279175,44.75324631,'749.9967041',35.24088669,23.94238472,'139.2897339',43.73886108
5,19.00253296,37.83355713,33.23983765,'999.9933472',28.23843575,23.44393158,'0.046176307',39.45783997
10,18.65772247,23.65361214,23.2028923,'1064.990356',21.48373604,22.44287491,'-25.41633224',30.98422241
12,18.88567352,25.68432236,26.16525459,'1999.977295',23.52756691,23.3241291,'-0.144236863',35.44647598
29,18.59096909,102.1603241,77.11179352,'4229.958008',52.92911148,23.13741112,'86.17655945',82.48564911
14,18.89164925,66.94613647,53.2767334,'2999.975098',39.45228577,23.16337204,'99.83473206',58.86662292
54,56.01855268,98.3005663,84.52194007,'2607.777907',71.37236665,27.2396365,'73.68457813',76.36913332
7,18.4872818,39.48826218,32.94577789,'499.990509',27.49251175,23.25638962,'103.2710571',35.5639801
48,49.80754194,70.44906506,63.29970994,'3385.013199',56.47718287,24.54597435,'-69.35690534',64.27971832
30,18.57762337,37.93615341,31.45196533,'674.9961548',26.39182281,21.0764637,'93.18885803',35.60960388
68,26.86268704,32.42173423,31.52318731,'-0.003532618',29.81909789,27.98347003,'-3.36E-210',62.32739124
48,49.90745791,70.67187157,65.58791337,'3345.111185',59.38810579,24.88988442,'45.84048271',68.47375629
73,27.07790526,57.4370847,45.98576321,'2229.780013',37.2791838,23.94872417,'-154.0707781',37.21236042
44,49.89156714,51.53883505,50.24880886,'3999.953786',49.349714,23.60714728,'25',49.00453928
36,18.66872215,28.04432869,27.18865395,'1499.991577',24.79254723,21.08807182,'10.81878662',40.17870712
11,18.22342682,66.72745514,52.57197189,'3813.01001',38.7538681,23.39412117,'60.26724243',56.48086548
36,18.75607872,25.44558144,25.47691917,'1499.985229',23.18542099,19.85062027,'10.85257626',36.85768127
5,19.04626656,39.83266449,33.50775146,'999.9931641',27.93059349,22.45858574,'103.1514969',32.55609131
69,29.74179812,38.90299974,34.5768053,'0.002101899',31.3379994,25.6127826,'-0.000000000002',29.584235
24,19.34269524,122.915741,92.46659851,'5499.952148',61.43896103,23.66436577,'63.7549057',111.1863022
12,18.19134712,25.138731,25.60856056,'1999.976563',23.19797134,23.51659775,'-0.10011261',32.66669464
78,56.08542507,77.30400502,68.14263203,'1169.849586',59.79128105,25.63777225,'22.04311615',60.8244742
54,40.9004973,71.17418359,63.74349391,'3874.781576',54.12580347,26.39428313,'-28.44781105',66.0545422
76,43.46597308,45.98629963,45.91239537,'-0.002052821',44.70864309,26.35642133,'-8.03E-233',68.4103704
29,18.5402832,31.71260643,30.41045952,'1694.979126',26.29817963,22.63843918,'46.48159409',47.54972076
17,18.68051529,72.12188721,58.2732048,'4999.947266',41.9726181,,'48.60277176',68.14356232
15,18.90022278,112.9523697,85.02849579,'3999.95752',58.04992676,26.05237961,'93.54852295',94.14804077
26,18.79178619,121.1664505,89.43865204,'3499.967529',60.66328049,22.734478,'110.8742065',94.45340729
24,20.0767746,89.64464569,64.02562714,'5499.958496',42.77461243,19.85053444,'63.77352524',56.62778473
69,73.84524136,101.6974423,90.05226504,'1490.699106',80.90264066,26.26148923,'-21.22859978',80.71532077
48,49.79181157,110.4408355,91.60355841,'1652.909234',75.50086761,25.29096102,'136.1561089',73.91003801
3,18.80303574,19.85528755,19.84844398,'99.99240112',19.5724411,22.21941566,'0.194365248',27.56138992
75,89.61702157,112.2655164,101.5413966,'3927.718973',93.25811737,24.89569375,'100.1167591',85.8235563
48,49.92434198,100.7015288,82.29430314,'166.8462576',68.62443423,25.11535712,'-158.778657',71.91361732
21,19.26190948,44.49272537,39.45228577,'4499.952637',32.20049667,22.45932388,'-0.527335405',51.65760803
8,18.93607903,45.78608322,37.9924469,'1499.994263',31.33516121,20.28826904,'103.0083313',39.96420288
11,18.57469177,39.4522171,33.7024231,'1634.608398',27.99232292,23.19933319,'52.62016678',41.15361404
2,19.11462212,103.0549927,72.12026215,'99.97254181',52.57546997,22.36775017,'206.2786102',44.14939499
29,18.98511124,31.36768913,29.76200104,'1694.97937',25.8872261,21.66316795,'46.59339905',44.49711227
5,18.50172806,27.99884415,26.38332748,'999.9891357',24.68221664,23.17663574,'-0.007202315',37.59394455
72,85.91696309,92.30382109,85.96578304,'1531.606727',84.36687949,,'148.4454296',67.17438166
32,19.13302422,83.76631927,63.43605423,'1999.981812',45.98601532,21.58812714,'161.4300232',59.47784042
70,81.48964234,104.8122115,98.25731539,'2880.129474',90.52066816,26.07750198,'-13.66010162',70.43886118
12,18.70628357,27.84420204,27.98414993,'1999.979248',24.89340973,23.53398895,'-0.139835879',40.63927078
81,86.43766415,56.22960436,58.64325462,'0.000248848',65.10736447,24.79368603,'-3.7055e-320',47.35293573
67,27.63870894,59.5902695,51.00430042,'4681.277817',39.46809576,26.19478724,'-67.3927988',58.66199641
45,86.00436731,101.8880889,96.91781895,'999.9991487',90.97718205,25.96704615,'8.02E-24',87.64057116
19,19.47729301,98.18813324,75.43943787,'5999.94873',51.03670502,23.34442711,'48.87863922',85.88572693
23,21.29676628,119.563942,85.01035309,'3499.967285',58.4587822,22.28966141,'115.5784225',68.55073547
48,49.81207862,77.18602704,67.15654539,'2416.436299',58.95798768,24.94335837,'109.8831409',65.95086951
62,28.1208332,28.52427885,27.54435081,'-0.005780336',27.38792439,23.98709516,'-3.7055e-320',36.58009618
68,38.68066853,70.63003808,62.61277935,'0.004530082',53.91685466,26.38450904,'3.01E-21',66.66212365
29,19.66337395,89.26236725,65.55008698,'4149.958008',45.12827682,19.85062027,'89.18744659',65.66068268
31,18.59537506,100.7280045,75.33330536,'4749.956055',51.3021431,19.85757065,'75.13586426',73.97612
44,49.94477738,48.3888051,46.21222732,'999.997716',45.98632441,23.83766629,'25',49.38773088
17,18.63217163,72.12171936,58.08007813,'4999.94873',41.81635284,23.1855011,'48.55176163',67.76734924
62,28.25282784,32.11792881,30.45051499,'-0.003376622',29.66147172,23.95114309,'-3.7055e-320',46.61804012
78,25.95770896,61.64952717,50.9405608,'401.9939218',39.49249194,25.51030237,'-118.1753956',46.10148751
